frame,time_s,raw_position_error_m,smooth_position_error_m,raw_speed_norm_rad_s,smooth_speed_norm_rad_s,raw_acceleration_norm_rad_s2,smooth_acceleration_norm_rad_s2,raw_q1_rad,raw_q2_rad,raw_q3_rad,raw_q4_rad,raw_q5_rad,raw_q6_rad,raw_q7_rad,smooth_q1_rad,smooth_q2_rad,smooth_q3_rad,smooth_q4_rad,smooth_q5_rad,smooth_q6_rad,smooth_q7_rad
70,1.1666666666666667,0.003741909551492739,0.00030130028261995625,1.1157290717584116,0.4020455848589888,44.975175615539655,3.7817139666813104,0.2410306810835752,0.47597687973249425,-0.14916210403011784,-0.8701493836558738,0.4618974885133222,0.5649336743266916,-0.38766099843184104,0.24103688464591655,0.4722969372435723,-0.15554400974787858,-0.8775075192331575,0.455513807098972,0.5612532664333179,-0.38765164894571563
71,1.1833333333333333,0.008983773783206861,0.0007154303501494917,1.0925283132128354,0.403793838202661,51.63510103771534,4.542492517586969,0.2502109560517026,0.4792815308479736,-0.14996663123237922,-0.8798846210167465,0.45297901090424686,0.5516530706339374,-0.3955016914676781,0.24321362478542868,0.4720802889151284,-0.15544414069527254,-0.882154114137776,0.454503822196816,0.5565827130461392,-0.3884880951415484
72,1.2,0.0034044614673341047,0.00027048520248343263,0.9332702052615937,0.34856139012762866,47.98475983901782,4.424713690044908,0.24904628141068483,0.47186005083930105,-0.15912558128848528,-0.8927950724981001,0.44620841064528816,0.5458891469072378,-0.3925706756365529,0.24472444531299756,0.47109227406842374,-0.1561355897862549,-0.8868310112393084,0.45352580196530273,0.5526190092776957,-0.3882319270218188
73,1.2166666666666666,0.00756774530540051,0.000598422312852685,0.6784712868994214,0.2871690322332645,47.70512027878038,4.1869410272986975,0.24155059130701786,0.46337098176775926,-0.16392932681964423,-0.8965116410650681,0.45028219565614075,0.5503540239966356,-0.382882348427892,0.2458862055529266,0.47010047591547366,-0.15661124584886274,-0.8905475221044414,0.4532708031177278,0.5495868267388226,-0.3872004805275771
74,1.2333333333333334,0.007255990609033699,0.0005762545622735529,0.7105773325395827,0.2986873285656855,51.171916902127506,4.133402845800948,0.2407177481999094,0.4650697340938368,-0.15788212831957996,-0.8910264893723738,0.458702543070965,0.5538018839119891,-0.37943261495126684,0.2477287953128697,0.46999920683519436,-0.15635734352706507,-0.8932958091982832,0.4532229903524388,0.5466014433157462,-0.3864257015069817
75,1.25,0.003775088057810686,0.000303712045273341,1.0840642248175187,0.3528583238540605,44.86629068733293,3.729801201472627,0.2505604002519741,0.47425380983827475,-0.14968264481955076,-0.888693044225877,0.4587578762071542,0.5465837245181068,-0.38623780016601084,0.2505677870887974,0.47057341778008227,-0.15606707633998737,-0.8960508912399245,0.45237331587051377,0.542904814019004,-0.3862268528029343
76,1.2666666666666666,0.009007780850737673,0.000716880998397307,1.0589266230771264,0.36195770483252454,51.72440907472083,4.657142023036297,0.2605596690702402,0.4779971371828075,-0.15120555238901498,-0.8971439620692361,0.4490915031692863,0.533995042773576,-0.3927843839776387,0.2535633483320034,0.4707954637823216,-0.1566854831914048,-0.8994131822320375,0.4506156660846857,0.5389262500902059,-0.3857694726884457
77,1.2833333333333332,0.003393423252713633,0.0002691288943310497,0.9282937117744404,0.3163146877641539,48.152734889187684,4.594872361368121,0.2601959844982425,0.4710128042655906,-0.1610932002695243,-0.9087338537212911,0.44157907314107975,0.5289703599409771,-0.38855987193849273,0.2558749545387172,0.4702446169380566,-0.15810547820394763,-0.9027695360728888,0.4488960658746983,0.5357018431176872,-0.3842201245963121
78,1.3,0.00760592737552898,0.0006019829048386615,0.7104966481195315,0.2666167902917103,47.72609983202721,4.2270199770432235,0.2534799225891975,0.4629585121652987,-0.1666330177068135,-0.9110965692416956,0.4449202812123051,0.5342204631393873,-0.37758365987444453,0.25781610677020333,0.4696876187453723,-0.15931700609324245,-0.905132211198975,0.4479087559814929,0.533454928304043,-0.38190114004736436
79,1.3166666666666667,0.007262751610758572,0.000577333838433798,0.7213860419254242,0.28535437154689897,51.03238990190078,4.006710306203447,0.2534019071332831,0.46508886849096737,-0.1613261038713988,-0.9042272415070893,0.4526205312998043,0.5384980464055237,-0.3728567487502225,0.26041325720464287,0.47001797820506014,-0.15980313990068817,-0.906496340778966,0.4471411243675151,0.531299294897468,-0.379849557494542
80,1.3333333333333333,0.0038040626940315982,0.00030547621227397075,1.0577491702063713,0.34195792677357684,44.73840329688935,3.6091471141732074,0.26397108929477225,0.4747006085638758,-0.15386775620839652,-0.9004822900502006,0.4519714880795724,0.5321524637855835,-0.37840062467287455,0.26397848342739294,0.47101987902502396,-0.16025371274288996,-0.9078399365761998,0.445587360516093,0.5284752530084391,-0.3783897966712086
81,1.35,0.009039488851700946,0.0007187404274776395,1.0295555380119632,0.35903103751170484,51.78426988699326,4.704407067474525,0.2746650608929186,0.4788669276760189,-0.1561291118290156,-0.9074973851113299,0.44161968911273525,0.5204774097458945,-0.3837069587174251,0.26766842575300304,0.4716649427499598,-0.16161022748060458,-0.9097664261429984,0.44314457584124706,0.5254103098946494,-0.37669258186243715
82,1.3666666666666667,0.0033795210292869565,0.0002675655043370917,0.9421571620946384,0.3325580197821433,48.312298400616584,4.713163822572051,0.27496071653039317,0.472300212567932,-0.16674883235459598,-0.91763016973794,0.4334439735700382,0.516405441903832,-0.3782684394319534,0.27063902821777347,0.47153173927121517,-0.16376191456168063,-0.9116656957085294,0.44076198058946564,0.5231385932417213,-0.373929653897673
83,1.3833333333333333,0.007648195318364141,0.0006061250955273781,0.776691415369192,0.3047541254047487,47.77216714135547,4.245780533759121,0.2688651218761795,0.46465749140234686,-0.17301054221056003,-0.918517543137541,0.43614715966864365,0.5226452240563166,-0.3661095987952138,0.27320028654049106,0.47138633669336294,-0.16569491941596415,-0.9125530528462179,0.43913693367884415,0.5218813148699597,-0.37042847391257666
84,1.4,0.00727531843624304,0.0005790052196201668,0.7605937291243191,0.32433520804086147,50.9124995136251,3.8507501198875937,0.2693652483599702,0.4671927254507947,-0.16841145540374716,-0.9101577021498652,0.44323767932279967,0.5279471692960429,-0.3602364854755739,0.2763752062253893,0.472121596975166,-0.16688843639700138,-0.9124266945147522,0.43775984641229154,0.520749983406934,-0.3672311215830971
85,1.4166666666666667,0.0038282808702903726,0.00030657127451687115,1.038304602550077,0.37100795577005574,44.59140525213977,3.4163025073485795,0.2804668871941522,0.47720202744675183,-0.1616429427509981,-0.9049101426355834,0.4420101032850432,0.5226581972431238,-0.36467550435190693,0.28047251121324174,0.47352108071930127,-0.1680283800450173,-0.9122677086332489,0.43562780966750614,0.5189824750592822,-0.3646669283309284
86,1.4333333333333333,0.009077903902143135,0.0007210012040147836,1.0025824150119016,0.3909744660486768,51.80622755630948,4.685197897437384,0.29164439783624496,0.48175799189861634,-0.16457221654889423,-0.9104136213677446,0.4311137267298028,0.5120694198758378,-0.36892307449542305,0.2846456166604377,0.47455580814705073,-0.17005233703942835,-0.912682609032505,0.4326406881824362,0.5170037156878301,-0.36191135951222714
87,1.45,0.0033635070232799213,0.0002659186465126426,0.9685327409131537,0.38313172470324486,48.454796593576376,4.786121170179138,0.292371606951441,0.47557242427118895,-0.1758340586113569,-0.9190288752975083,0.42242997369906415,0.509110671877874,-0.3624764221538365,0.28804740598773365,0.4748037675729659,-0.17284566835366288,-0.9130643757659067,0.42975027274682853,0.5158451112020787,-0.3581406860330104
88,1.4666666666666666,0.007692622005401456,0.0006105960301001753,0.8630485773175117,0.3737215078658845,47.8443610201433,4.259152563466213,0.28665271243578455,0.4683017894574194,-0.18270830685600997,-0.9183959029019153,0.4246640502391399,0.5164877620344784,-0.34936436527513565,0.29098501470677435,0.4750304635176103,-0.17539074211363917,-0.9124314152321688,0.42765630717849773,0.5157250201101407,-0.353686649142224
89,1.4833333333333334,0.007293086851819976,0.0005812059548084337,0.8200340723887727,0.3885731226657541,50.824542228571325,3.6960207767277686,0.2874720534665965,0.47119950176675496,-0.17868852498748797,-0.9085160024489733,0.4313265600603371,0.5229481270991584,-0.3425969526200213,0.29447882360000643,0.476128210902201,-0.17716311320646091,-0.910785025659253,0.4258513713830627,0.5157519764828293,-0.3495953217619919
90,1.5,0.0038466984683275126,0.0003070593252806956,1.023141564906785,0.41916935123126187,44.44072149364037,3.18373441902348,0.298833058365422,0.48156114226048363,-0.17246261748694594,-0.9017517711145531,0.4297140100569384,0.5188356001879532,-0.3462042664816596,0.2988352008406682,0.47788003871521456,-0.1788452394574145,-0.9091093959913306,0.42333449046356053,0.5151607721022006,-0.34619970752594376
91,1.5166666666666666,0.009120313079335831,0.0007234689023382712,0.9721499940029105,0.43618011002489937,51.7911143477664,4.621006696587864,0.3102080244595421,0.4864587881903917,-0.17589455641264862,-0.9057450640511753,0.4184773813627246,0.509438109396063,-0.34968605099678446,0.30320550591731266,0.4792564501543634,-0.18137147680260635,-0.9080141381909587,0.4200072137178023,0.5143731510808397,-0.3426785920761857
92,1.5333333333333332,0.0033465679128128383,0.00026424749920082364,0.9971733812064127,0.4410049960388113,48.56595389491664,4.826499346727903,0.31106904492893006,0.48060374180621557,-0.18761615107607552,-0.9128597112286514,0.4094995212426216,0.507682221408456,-0.3425424774115796,0.3067408947958929,0.4798349306429558,-0.18462422189111255,-0.906895324922651,0.4168227546146246,0.5144172536206415,-0.33821118770710445
93,1.55,0.007735787181952562,0.0006149702850091351,0.9540933772381858,0.44332159393003573,47.931666459719715,4.283605521984303,0.3054189385729198,0.473651978466428,-0.19490457066465505,-0.9107387956621215,0.4114867874256194,0.5162704072713827,-0.3288049064043249,0.3097471283108595,0.48038049574868863,-0.18758318186736136,-0.9047744470941006,0.414482008619292,0.5155081026481941,-0.33313177535790284
94,1.5666666666666667,0.007314224190530746,0.0005836718364170983,0.8878775150425297,0.45153456119260166,50.77988692419175,3.5869879155807274,0.3062410392384055,0.4768564369288882,-0.191251047778871,-0.8993866897792816,0.41795065761827593,0.5239467105528217,-0.32148550843550366,0.31324358557666593,0.4817849854803389,-0.18972158639051753,-0.9016558768331461,0.4124784303993215,0.5167508412579312,-0.32848854793252913
95,1.5833333333333333,0.0038577004237471024,0.00030691827660673154,1.007854722950718,0.4651827672225598,44.31414531628711,2.972870053755663,0.31753815996494034,0.4875122369661612,-0.18534152043250798,-0.8911690517923521,0.41618823246552916,0.5210515307260664,-0.324616053534062,0.31753602176645607,0.48383096824502286,-0.1917199309805606,-0.8985268639305316,0.4098116402956502,0.5173768296185183,-0.3246161963033805
96,1.6,0.00916276492042085,0.0007259978107170367,0.9318838436389304,0.4757539306053639,51.74776982168509,4.541253273552516,0.3287823836287233,0.4926910091739312,-0.18903838006308019,-0.893730782390689,0.40485080735416695,0.512869336432936,-0.3276975319875234,0.32177558267998857,0.48548850144655076,-0.19451099387022905,-0.896000065859497,0.4063835036661968,0.5178043543136586,-0.3206947524464707
97,1.6166666666666667,0.0033300503499022315,0.00026263661162233775,1.0191824865291927,0.48868537730223893,48.628037144149644,4.840930350475402,0.3294459950344992,0.487103624536222,-0.20097225757847692,-0.8994387395515402,0.39582126732944467,0.5123232238992036,-0.32023091595374714,0.32511361528632154,0.4863346400316806,-0.1979759938895085,-0.8934745832757649,0.40314727434186287,0.5190580867192999,-0.3159042313273358
98,1.6333333333333333,0.0077731574985976035,0.0006187762553942225,1.0386571032418501,0.4989968220804488,48.01356281171017,4.320985371270377,0.32353241046236736,0.4804056429640624,-0.20841955379881705,-0.8959390146555347,0.39780573848277045,0.5221121967067666,-0.30624792536314677,0.3278564762483517,0.48713398493288734,-0.20109386928294312,-0.8899749155085181,0.4008036186135972,0.5213495838476551,-0.31057927507789906
99,1.65,0.007336624359063647,0.0005860465991636623,0.9543918653444318,0.5006708647538227,50.785622838545486,3.5565817451800417,0.32402596260688954,0.48384960413604944,-0.20487114685513497,-0.8832389670293826,0.40431520523466313,0.5309768480368007,-0.29876065383009204,0.33102454020588484,0.48877797779702936,-0.20333749219123748,-0.8855084216425348,0.3988455012073459,0.5237805395098291,-0.3057680035613862
100,1.6666666666666667,0.003859324004816823,0.000306211089177096,0.98931324371299,0.4982389006618107,44.24250675869527,2.8476186223226088,0.33493085349751467,0.49473024541500954,-0.19901302843937094,-0.8737072183467753,0.40264602572187674,0.5292541567472232,-0.3018003725620088,0.33492494733482486,0.49104880522387573,-0.20538740814055262,-0.8810653151962686,0.396271802780815,0.5255788942512829,-0.3018046123016687
101,1.6833333333333333,0.009200365613208205,0.0007283761828710704,0.8784389646006857,0.5009943484706918,51.68858335607009,4.466254374648048,0.3457209306889875,0.500118831719503,-0.20270804292808617,-0.8749916078509112,0.39144851572908673,0.5222252131733408,-0.30486716595461555,0.3387106029873361,0.4929161593988363,-0.20817684280520785,-0.8772611924920195,0.39298341232081857,0.5271595570134138,-0.29786823202449786
102,1.7,0.0033153962069464083,0.00026136404465162006,1.0301337747877142,0.5199535797771843,48.62416671748039,4.821647465882176,0.34587059966316563,0.4947258848255698,-0.21458765680917674,-0.8794619055518529,0.3826043588314011,0.5228097888759768,-0.2974607144292438,0.3415349689004466,0.4939567463775152,-0.21158784412520495,-0.8734980666395538,0.38993238533464614,0.529543874908494,-0.29313759096439324
103,1.7166666666666666,0.007799919604447538,0.0006214784809208605,1.1107974413907262,0.5370227889535238,48.0668249997511,4.353256217011715,0.33938572973134346,0.48820663145257864,-0.2219294682862599,-0.8747670870226648,0.38481827382960315,0.5337036270212507,-0.2836110841801603,0.34370684856883826,0.4949348339250547,-0.21460054014250005,-0.868803321571687,0.38781798395027745,0.5329401445776393,-0.28794568305188756
104,1.7333333333333334,0.007357740450459388,0.0005881344974710282,1.0137072664345688,0.5331866437599335,50.84286761187134,3.6070772909173368,0.3392534127646991,0.49181329294764947,-0.2182258881015186,-0.860917366212531,0.3915996495756445,0.5436441339266154,-0.27632838092668105,0.3462493691179839,0.49674154524994635,-0.21668932786384487,-0.8631871716996415,0.3861315801212459,0.5364468728849449,-0.2833386456592447
105,1.75,0.0038497672274478865,0.00030490948761849736,0.9672061449014867,0.516133160465573,44.24954505730142,2.842453366842119,0.34948088645365655,0.5028403019471936,-0.2121647468006846,-0.8502841887872802,0.3902430781130754,0.5429651838918853,-0.2796415831229058,0.34947269972393485,0.49915876189233693,-0.21853658341409263,-0.8576426552265255,0.3838702910873141,0.5392888954776279,-0.279648387199277
106,1.7666666666666666,0.009228466426329941,0.0007302662952369743,0.8130187245856857,0.5109256019191146,51.62492740289665,4.400312725082008,0.35954527936179254,0.5083586305247542,-0.21561100081390397,-0.8505181856067229,0.379396957261092,0.5369448525366417,-0.28304820966587757,0.35253302012886667,0.5011558826004971,-0.22107763617200943,-0.8527881609997058,0.3809330903680219,0.5418781060189268,-0.27605147860454293
107,1.7833333333333332,0.003303969017313028,0.00026045919019884717,1.0299704050307599,0.5352047191724831,48.54311958117028,4.7510665413126105,0.35892449023388917,0.5030785174089408,-0.22719846697930793,-0.8539918846968034,0.3709409196158456,0.5384999934106327,-0.27604513620164584,0.3545872793734649,0.5023093295438559,-0.2241968762319276,-0.8480284609427293,0.3782699846570833,0.5452329327354719,-0.27172384882931905
108,1.8,0.007811726377790289,0.0006226317399976466,1.1679966758634917,0.5587317385742725,48.073230806042005,4.354074239112229,0.35162806109488626,0.49665491355449776,-0.23420729528004156,-0.8483569837793248,0.3735775188656175,0.5503235338403236,-0.2626594194792398,0.3559479478633731,0.5033830937903729,-0.22687697587149752,-0.8423936622768721,0.376578072828033,0.5495588556026744,-0.26699548749441165
109,1.8166666666666667,0.007375206504892266,0.0005895875810682041,1.0625043032865757,0.5505657545249012,50.94772047658272,3.7177429226992804,0.350646902052385,0.5003397693648454,-0.2301326129816064,-0.8336263812956962,0.38081388312796,0.5611501718626823,-0.2558979856448158,0.3576419658339802,0.5052680264680499,-0.22859504148142235,-0.835896665105141,0.37534646778410785,0.553951672107904,-0.2629093574118932
110,1.8333333333333333,0.003827887947011816,0.00030298974869797876,0.9432845998894677,0.5205230182924876,44.34623246707992,2.9536361519333645,0.35999218148810286,0.5114272485926944,-0.2236650946617131,-0.8221741672692882,0.37994226648984,0.5613111852786312,-0.25978649846082863,0.35998342879763257,0.5077457389514525,-0.23003628680501068,-0.8295331532321798,0.37356995021788314,0.5576336201949724,-0.25979405694125224
111,1.8499999999999999,0.009243329891551284,0.0007314953554573334,0.7406432180428335,0.5076687840166412,51.56471197233499,4.339567520118277,0.3691450387788076,0.5169880537862024,-0.22667263208219163,-0.8216535739271907,0.3696086693788885,0.5560821688930796,-0.26381906129316957,0.36213252385350375,0.509785359072783,-0.23213897091543145,-0.8239241180826242,0.37114509742622714,0.561014111299372,-0.25682274574077507
112,1.8666666666666667,0.003296818752815277,0.00026012500206796244,1.020881747544763,0.5366954214260702,48.382394849555816,2.391491613482926,0.36758743331404703,0.5117321507714166,-0.2377920333110433,-0.8244396835143596,0.36169028484995563,0.5583776139627936,-0.2574890670828679,0.3632502576297908,0.5109630347307641,-0.2347904707835716,-0.8184768875211346,0.3690194773996583,0.5651092102073098,-0.25316787363558463
113,1.8833333333333333,0.0078059291254222365,0.0006220680700399276,1.2087959368346706,0.5246701426384147,48.02454676441626,3.741966243943179,0.35933298763206906,0.505314212063048,-0.24430646334518663,-0.8181866974019636,0.3648872010187258,0.5708882077363819,-0.24482005406143323,0.36365317911877226,0.5120424770495048,-0.23697646976608547,-0.812224073754185,0.36788772428811994,0.570122155203242,-0.24915591527565145
114,1.9,0.0073872125200690275,0.0002838921305165864,1.0980098343430758,0.5013243715710407,51.093667531670945,1.8869291325817568,0.35737668537233563,0.5089859019521931,-0.23971405665227938,-0.8029099612084604,0.3727040704416517,0.5823465323664045,-0.23881542518670842,0.36522927632563235,0.5140938222493524,-0.23872237835752447,-0.8063042861475308,0.36583568885733336,0.5738439061970515,-0.24668070191474603
115,1.9166666666666667,0.003793754837136858,0.0005105336964317496,0.9194718942976711,0.5136839929275248,44.53050189491836,3.5176395240904124,0.365733736235968,0.5200410889912742,-0.23270845966773102,-0.7909859497660804,0.37243067611188263,0.5830818769974294,-0.2434973442017288,0.3664801281269635,0.5161091976166056,-0.24026628727358795,-0.8001461298834001,0.364123608522943,0.5778533894725941,-0.2442486537659542
116,1.9333333333333333,0.009242807156602771,0.0007061296107502454,0.6684280195754555,0.5407824371244881,51.51208735093047,4.828003241092012,0.3738892659215159,0.5255501706528553,-0.23516047557230285,-0.7900702101850059,0.362710565582001,0.578367977719024,-0.24835646360608898,0.3672376917400997,0.5180009313961377,-0.24158343521715378,-0.7936440984537617,0.3629424144952303,0.5823434186651626,-0.24169950829481998
117,1.95,0.00329454687829097,0.0005624268421841437,1.0050776559707173,0.5883557718168239,48.14870192898062,6.168898069523328,0.37132914387709876,0.5202227979537689,-0.24570974114010266,-0.7925400612560951,0.3554185104434728,0.5811175997485246,-0.24288279869727347,0.367333924382378,0.5196813518328259,-0.2426490608911019,-0.7866926853505918,0.3624830379844796,0.5875068074100547,-0.23887300296688949
118,1.9666666666666666,0.007781939564155317,0.0001254066224592214,1.2313297521114241,0.6612941310695613,47.923487678796,7.524018348593404,0.3620708087607302,0.513713319528553,-0.2516421486526806,-0.7860518519865122,0.359252220281798,0.5940198402227646,-0.23109660375796362,0.3666007832711357,0.521062787171548,-0.24343840299831218,-0.779186384065866,0.3629364102009754,0.5935363693425683,-0.23560887524770882
119,1.9833333333333334,0.0073927397347268884,0.0013848732018996567,1.1169983103870005,0.7624636661754818,68.38842937467011,8.545626640643116,0.3591129494213661,0.5172730690661553,-0.24645844262001748,-0.7706229751017888,0.36771402323697433,0.6058058306455095,-0.2259981099553072,0.3648702256237099,0.5220575656571811,-0.24392670024166455,-0.7710196880915605,0.36449346235500196,0.6006249180980008,-0.23174686260282412
120,2.0,0.003748972437633596,0.003465893776066071,1.594430776487858,0.8830200437074658,92.06994708033785,9.228374965637231,0.3664743560348463,0.528195580684646,-0.23885474977510343,-0.758631838393047,0.36809144167129243,0.6068035533280052,-0.23160643635894473,0.36197420865743773,0.5225780155346029,-0.24408919132403886,-0.7620870909196513,0.36734512565684374,0.6089652673116502,-0.22712670249778144
