rollout,frame,time_s,joint_error_norm_rad,actual_speed_norm_rad_s,task_position_error_m,target_q1_rad,target_q2_rad,target_q3_rad,target_q4_rad,target_q5_rad,target_q6_rad,target_q7_rad,actual_q1_rad,actual_q2_rad,actual_q3_rad,actual_q4_rad,actual_q5_rad,actual_q6_rad,actual_q7_rad
normal_2s,78,1.3,0.0023266452035437123,0.2822928583356672,0.00046792992864201334,0.25781610677020333,0.4696876187453723,-0.15931700609324245,-0.905132211198975,0.4479087559814929,0.533454928304043,-0.38190114004736436,0.25683929674009337,0.46990774066130125,-0.15876953350006148,-0.9038999935656589,0.448458307228466,0.5346660893569647,-0.3828086984229378
normal_2s,79,1.3166666666666667,0.0020609237178716286,0.281033829062973,0.000637819634136028,0.26041325720464287,0.47001797820506014,-0.15980313990068817,-0.906496340778966,0.4471411243675151,0.531299294897468,-0.379849557494542,0.25928240665336183,0.4699830454350551,-0.15947395512031096,-0.9056748636478409,0.4475578892571129,0.5323645357268735,-0.38078536998040946
normal_2s,80,1.3333333333333333,0.002307309702598784,0.32156070930422054,0.0009469635490209207,0.26397848342739294,0.47101987902502396,-0.16025371274288996,-0.9078399365761998,0.445587360516093,0.5284752530084391,-0.3783897966712086,0.26249257765328876,0.4706917440519702,-0.160003992675784,-0.9071549266632485,0.44621084812555634,0.5297057989457403,-0.3791471015886161
normal_2s,81,1.35,0.0026668880724069906,0.3453867254045261,0.000946816418819349,0.26766842575300304,0.4716649427499598,-0.16161022748060458,-0.9097664261429984,0.44314457584124706,0.5254103098946494,-0.37669258186243715,0.26603070203721807,0.47135691116393397,-0.16109776910747697,-0.9089401775154577,0.4441147635562043,0.5267693627040193,-0.3774682624951083
normal_2s,82,1.3666666666666667,0.0026994632690798322,0.3328974193440941,0.0006388149319555338,0.27063902821777347,0.47153173927121517,-0.16376191456168063,-0.9116656957085294,0.44076198058946564,0.5231385932417213,-0.373929653897673,0.269180871891632,0.47147631590538963,-0.16291469763094138,-0.9108033711155193,0.44182282207503526,0.5242873243801334,-0.37504834161230166
normal_2s,83,1.3833333333333333,0.0024780844977797343,0.3103619455246773,0.0004526131716247889,0.27320028654049106,0.47138633669336294,-0.16569491941596415,-0.9125530528462179,0.43913693367884415,0.5218813148699597,-0.37042847391257666,0.2719284750599209,0.4714147181533406,-0.16481172056657764,-0.9119994808625504,0.43998676555420146,0.5226425362252201,-0.3718894456823309
normal_2s,84,1.4,0.00234710040629137,0.31704394400140956,0.0006567786475156506,0.2763752062253893,0.472121596975166,-0.16688843639700138,-0.9124266945147522,0.43775984641229154,0.520749983406934,-0.3672311215830971,0.274968201388881,0.47189787160265373,-0.16622880511002727,-0.9122915491109909,0.43846445754703645,0.5213487591898462,-0.36870447750093505
normal_2s,85,1.4166666666666667,0.0025732129096254094,0.35289537143959876,0.0009576703711040729,0.28047251121324174,0.47352108071930127,-0.1680283800450173,-0.9122677086332489,0.43562780966750614,0.5189824750592822,-0.3646669283309284,0.27873087220669285,0.473007402145417,-0.16745564011428016,-0.912275288287036,0.43652534278563876,0.519731129926983,-0.36594368762044743
normal_2s,86,1.4333333333333333,0.0028848550079591424,0.3774757110083111,0.0009371009316996217,0.2846456166604377,0.47455580814705073,-0.17005233703942835,-0.912682609032505,0.4326406881824362,0.5170037156878301,-0.36191135951222714,0.28277409938788883,0.4740657673524659,-0.1692262073603331,-0.912553779338889,0.4338698171779808,0.5178666161523992,-0.3631862041690617
normal_2s,87,1.45,0.002973214848390683,0.3780113721687673,0.0006192770712115498,0.28804740598773365,0.4748037675729659,-0.17284566835366288,-0.9130643757659067,0.42975027274682853,0.5158451112020787,-0.3581406860330104,0.2863788441617217,0.4745701442867602,-0.1716959523013806,-0.9129028687050833,0.4310537223519978,0.5164846580493465,-0.35973611561559043
normal_2s,88,1.4666666666666666,0.002901203309968549,0.3720065486977617,0.00046739602737750166,0.29098501470677435,0.4750304635176103,-0.17539074211363917,-0.9124314152321688,0.42765630717849773,0.5157250201101407,-0.353686649142224,0.28952754834525424,0.4748847192649176,-0.17421795278371502,-0.9125806265909182,0.428731270573238,0.5159653162810696,-0.355599903874835
normal_2s,89,1.4833333333333334,0.0028718639121536535,0.3810021583627447,0.0006808665016234609,0.29447882360000643,0.476128210902201,-0.17716311320646091,-0.910785025659253,0.4258513713830627,0.5157519764828293,-0.3495953217619919,0.29291217669889535,0.47573469255557516,-0.17622855641637392,-0.9113531942120374,0.42676258948620416,0.515819436682759,-0.3514946063430119
normal_2s,90,1.5,0.003031923945465624,0.4060058375843933,0.0009567863535659437,0.2988352008406682,0.47788003871521456,-0.1788452394574145,-0.9091093959913306,0.42333449046356053,0.5151607721022006,-0.34619970752594376,0.29696107785054277,0.4772011489379634,-0.17801389327262263,-0.9098193848459613,0.4244191624199439,0.5153691244943971,-0.34787427907542995
normal_2s,91,1.5166666666666666,0.0032463355657953276,0.42540320712016194,0.0009168989781771986,0.30320550591731266,0.4792564501543634,-0.18137147680260635,-0.9080141381909587,0.4200072137178023,0.5143731510808397,-0.3426785920761857,0.3012296757261044,0.4786060223415772,-0.1803046147436535,-0.9085853784102684,0.4214031818618393,0.5146882131454709,-0.3443215260726949
normal_2s,92,1.5333333333333332,0.0033466551901211662,0.43325570250536394,0.000608999563130037,0.3067408947958929,0.4798349306429558,-0.18462422189111255,-0.906895324922651,0.4168227546146246,0.5144172536206415,-0.33821118770710445,0.3049970575578667,0.4794459802535898,-0.18325304478747226,-0.9074301164413647,0.41827203042331357,0.5145029179740773,-0.3401435393506502
normal_2s,93,1.55,0.003376112823727806,0.4374909106295348,0.0005093135422936096,0.3097471283108595,0.48038049574868863,-0.18758318186736136,-0.9047744470941006,0.414482008619292,0.5155081026481941,-0.33313177535790284,0.3082441274360576,0.48008470197272685,-0.1862090246753272,-0.9056147616661118,0.4156811952057207,0.5151899924274764,-0.3353494211955057
normal_2s,94,1.5666666666666667,0.0034033402616451386,0.4450903851171863,0.0007077151366761802,0.31324358557666593,0.4817849854803389,-0.18972158639051753,-0.9016558768331461,0.4124784303993215,0.5167508412579312,-0.32848854793252913,0.3116616949222407,0.4812469371585173,-0.1886076163024557,-0.9029085206591224,0.41349180520134626,0.5162569386188287,-0.330658786785563
normal_2s,95,1.5833333333333333,0.003486510309689557,0.45774762709923356,0.000943716465553039,0.31753602176645607,0.48383096824502286,-0.1917199309805606,-0.8985268639305316,0.4098116402956502,0.5173768296185183,-0.3246161963033805,0.3156773094737876,0.48301327972557034,-0.19073196435939269,-0.8999132823885041,0.41097606747284304,0.5170224385752162,-0.3265273766690455
normal_2s,96,1.6,0.003589542436560341,0.4689631344348178,0.0008863560402556399,0.32177558267998857,0.48548850144655076,-0.19451099387022905,-0.896000065859497,0.4063835036661968,0.5178043543136586,-0.3206947524464707,0.31984600050542583,0.4847052143697565,-0.1933110818726476,-0.897238277673126,0.40783661955814343,0.517556885107431,-0.3225392699416426
normal_2s,97,1.6166666666666667,0.003672105768454011,0.4800009314491705,0.0006090473610385216,0.32511361528632154,0.4863346400316806,-0.1979759938895085,-0.8934745832757649,0.40314727434186287,0.5190580867192999,-0.3159042313273358,0.3234468550467342,0.485818959937033,-0.19649548244911302,-0.8946654885876255,0.40463101247670163,0.5185830261768488,-0.3180025673728013
normal_2s,98,1.6333333333333333,0.0037678320230956084,0.4906569825203214,0.0005702704409175648,0.3278564762483517,0.48713398493288734,-0.20109386928294312,-0.8899749155085181,0.4008036186135972,0.5213495838476551,-0.31057927507789906,0.32646119722860484,0.48671779815892596,-0.19963497244258113,-0.891459084884886,0.40201462995309506,0.5204741654730207,-0.3129271461682472
normal_2s,99,1.65,0.003829096314734605,0.4956646734937711,0.0007346533207057709,0.33102454020588484,0.48877797779702936,-0.20333749219123748,-0.8855084216425348,0.3988455012073459,0.5237805395098291,-0.3057680035613862,0.32958063796170783,0.48812605377011903,-0.2021633433428543,-0.8873912774504108,0.3998482333495556,0.5227343399110418,-0.3080325880925921
normal_2s,100,1.6666666666666667,0.0038391231852922614,0.4963976391431113,0.0009180168689006461,0.33492494733482486,0.49104880522387573,-0.20538740814055262,-0.8810653151962686,0.396271802780815,0.5255788942512829,-0.3018046123016687,0.3332339405072518,0.49012395439441714,-0.20436450149032415,-0.8830669195736232,0.3974034077654555,0.5246788146589106,-0.30377453170910773
normal_2s,101,1.6833333333333333,0.0038318863140077886,0.49853644713185297,0.0008459522985786859,0.3387106029873361,0.4929161593988363,-0.20817684280520785,-0.8772611924920195,0.39298341232081857,0.5271595570134138,-0.29786823202449786,0.33697770796908594,0.49203259060347077,-0.2069669108954757,-0.8790982008897208,0.39438192650447323,0.5263745754300055,-0.29973616154015786
normal_2s,102,1.7,0.003883762555648952,0.5109526576837926,0.0006192669254691978,0.3415349689004466,0.4939567463775152,-0.21158784412520495,-0.8734980666395538,0.38993238533464614,0.529543874908494,-0.29313759096439324,0.3400929667260452,0.4933478091160479,-0.21012113059391585,-0.8752700343884185,0.3913402479704117,0.5285410143209714,-0.2952243376869748
normal_2s,103,1.7166666666666666,0.004030776746428007,0.5266719525084335,0.0006408647585779268,0.34370684856883826,0.4949348339250547,-0.21460054014250005,-0.868803321571687,0.38781798395027745,0.5329401445776393,-0.28794568305188756,0.34256333623600743,0.49443256707371963,-0.21317855904743033,-0.8708494808274727,0.388932450300398,0.5315481567028743,-0.29024759645391673
normal_2s,104,1.7333333333333334,0.004120271201408208,0.5293612485284582,0.0007595640281602466,0.3462493691179839,0.49674154524994635,-0.21668932786384487,-0.8631871716996415,0.3861315801212459,0.5364468728849449,-0.2833386456592447,0.34508304479964946,0.4960108848806907,-0.21557523774910892,-0.8656116097695814,0.38701779295136823,0.5348968351882802,-0.2855239078866064
normal_2s,105,1.75,0.004066802435131347,0.5193478547524041,0.000879850495336481,0.34947269972393485,0.49915876189233693,-0.21853658341409263,-0.8576426552265255,0.3838702910873141,0.5392888954776279,-0.279648387199277,0.34808375178968903,0.49816268393677443,-0.2175969055158141,-0.8601641116369835,0.38486618034898745,0.5378991757500213,-0.28150679540621615
normal_2s,106,1.7666666666666666,0.003956856093143677,0.512647699376681,0.0007965736463096956,0.35253302012886667,0.5011558826004971,-0.22107763617200943,-0.8527881609997058,0.3809330903680219,0.5418781060189268,-0.27605147860454293,0.3511252005169407,0.5002087262232296,-0.21997286215584594,-0.8551219955675315,0.3821775446198118,0.5406190905218292,-0.27777674758520304
normal_2s,107,1.7833333333333332,0.003975215607767259,0.5259766515468581,0.0006380869682615239,0.3545872793734649,0.5023093295438559,-0.2241968762319276,-0.8480284609427293,0.3782699846570833,0.5452329327354719,-0.27172384882931905,0.3534917936441348,0.5016445655049976,-0.22285556139946788,-0.8502729527283908,0.3795063610515404,0.5437730041373345,-0.2736378634482818
normal_2s,108,1.8,0.004168803998298208,0.5464703524881261,0.0007144220604749775,0.3559479478633731,0.5033830937903729,-0.22687697587149752,-0.8423936622768721,0.376578072828033,0.5495588556026744,-0.26699548749441165,0.3551706738159313,0.5028329636494624,-0.22559787082806848,-0.844886806659357,0.3775046015237522,0.5477280592270041,-0.26909548255208726
normal_2s,109,1.8166666666666667,0.004286760299416236,0.5475380672337677,0.0007812880100649063,0.3576419658339802,0.5052680264680499,-0.22859504148142235,-0.835896665105141,0.37534646778410785,0.553951672107904,-0.2629093574118932,0.3568599707134492,0.5044974385346478,-0.22764192525478996,-0.8387412549499946,0.3760293147876672,0.5519824011389654,-0.26486551733038743
normal_2s,110,1.8333333333333333,0.004180443620641516,0.5281390487628576,0.0008306240084838639,0.35998342879763257,0.5077457389514525,-0.23003628680501068,-0.8295331532321798,0.37356995021788314,0.5576336201949724,-0.25979405694125224,0.35899510466579343,0.5067178765065192,-0.22927547484383856,-0.8324466896682373,0.37434810853879136,0.5558454841279946,-0.2613979062793011
normal_2s,111,1.8499999999999999,0.0039777899987985775,0.5132281176055176,0.0007401171726709712,0.36213252385350375,0.509785359072783,-0.23213897091543145,-0.8239241180826242,0.37114509742622714,0.561014111299372,-0.25682274574077507,0.36113976630352107,0.5088146796257159,-0.23122853158953652,-0.8266207616540113,0.3721585501610619,0.5593786496470939,-0.25826926554827184
normal_2s,112,1.8666666666666667,0.003963424173073293,0.5272925811685719,0.0006632738050719685,0.3632502576297908,0.5109630347307641,-0.2347904707835716,-0.8184768875211346,0.3690194773996583,0.5651092102073098,-0.25316787363558463,0.362582386862228,0.5102831246510428,-0.2336564933390732,-0.8210537384859331,0.37001269964057115,0.5632959045772243,-0.2547802534387552
normal_2s,113,1.8833333333333333,0.004198292290705526,0.5251307224647772,0.0007861671515315317,0.36365317911877226,0.5120424770495048,-0.23697646976608547,-0.812224073754185,0.36788772428811994,0.570122155203242,-0.24915591527565145,0.3633141083448125,0.5114860874863574,-0.23591930879053422,-0.8150179583145113,0.36856007977073146,0.56796215412192,-0.2509335746894583
normal_2s,114,1.9,0.003931799298044778,0.5076213774432946,0.0006724516737674683,0.36522927632563235,0.5140938222493524,-0.23872237835752447,-0.8063042861475308,0.36583568885733336,0.5738439061970515,-0.24668070191474603,0.36462323913887396,0.5132686186956051,-0.2378309042061738,-0.8090613979868677,0.3666977031697758,0.571982802680504,-0.24802518579786076
normal_2s,115,1.9166666666666667,0.003905255094684064,0.5113444573777387,0.0006745475702891203,0.3664801281269635,0.5161091976166056,-0.24026628727358795,-0.8001461298834001,0.364123608522943,0.5778533894725941,-0.2442486537659542,0.36589252482174434,0.5152103103164336,-0.23949072380347644,-0.8029670325613446,0.36493806815729246,0.5759958106412901,-0.24544230660775596
normal_2s,116,1.9333333333333333,0.003992547276685462,0.5303051708630308,0.0006978682496065897,0.3672376917400997,0.5180009313961377,-0.24158343521715378,-0.7936440984537617,0.3629424144952303,0.5823434186651626,-0.24169950829481998,0.3668119928841415,0.5171178555629785,-0.24091605553459858,-0.7965939928709369,0.3635738517867421,0.5803349020372932,-0.24288241425168478
normal_2s,117,1.95,0.004205121225536975,0.5679256711844943,0.0007620588544036098,0.367333924382378,0.5196813518328259,-0.2426490608911019,-0.7866926853505918,0.3624830379844796,0.5875068074100547,-0.23887300296688949,0.3671686445688784,0.5188701563123083,-0.24209332675657685,-0.7898256119196204,0.36282817828910174,0.5852374361049629,-0.24013967248446416
normal_2s,118,1.9666666666666666,0.004584107076833896,0.6293379808954133,0.0008984895453976766,0.3666007832711357,0.521062787171548,-0.24343840299831218,-0.779186384065866,0.3629364102009754,0.5935363693425683,-0.23560887524770882,0.36678039710674165,0.5203692508801924,-0.24301269972154635,-0.7825560689327543,0.36290251844546767,0.5909082295152657,-0.23704293137965757
normal_2s,119,1.9833333333333334,0.005154795074025742,0.7180234198220473,0.0011177312703310167,0.3648702256237099,0.5220575656571811,-0.24392670024166455,-0.7710196880915605,0.36449346235500196,0.6006249180980008,-0.23174686260282412,0.3654746639592747,0.5215235131593483,-0.24364197367252224,-0.7746698256664148,0.36399007775862585,0.597550578027999,-0.23342371024969974
normal_2s,120,2.0,0.0059450429201755835,0.8258210983965902,0.0014336129036960944,0.36197420865743773,0.5225780155346029,-0.24408919132403886,-0.7620870909196513,0.36734512565684374,0.6089652673116502,-0.22712670249778144,0.36308184486186496,0.5222564614657372,-0.24395159487618878,-0.7660683010190932,0.3662835675327982,0.6053536600171525,-0.22912011685596512
fast_0.5s,0,0.0,2.765946135106709e-06,0.4266680764104609,9.00503690823205e-07,0.3678819966707605,0.5297693709332407,-0.2331436264814319,-0.7625776233061057,0.3572357426181257,0.6004003438356297,-0.23395884150458782,0.36788189311471253,0.5297694785201207,-0.23314097764503902,-0.7625776699436032,0.3572357426181257,0.6004002890129303,-0.23395806263077917
fast_0.5s,1,0.004166666666666667,0.007886050345452224,0.804955949913231,0.00368417532450456,0.36493097449501827,0.5278901731818326,-0.23755679203078664,-0.7583989267601156,0.35584976249854106,0.6063968113750714,-0.2293548386173087,0.3671440612327753,0.5296853666190988,-0.23423446923643892,-0.7615330900035046,0.35688924758822954,0.6018992191298862,-0.23280442474078492
fast_0.5s,2,0.008333333333333333,0.01266834333686471,1.1153277144303375,0.005553200721214999,0.3627180832661975,0.5271606814429234,-0.2406607692191622,-0.7535567679285379,0.3548218567850828,0.6119202554425932,-0.2259621479103139,0.36603751675883706,0.5294384920585247,-0.23583590497508092,-0.7595390614319125,0.35637239988744285,0.6044043796146799,-0.23109246360048932
fast_0.5s,3,0.0125,0.015466952191143322,1.3031679615340428,0.006020012687239914,0.36108710052312604,0.5273754899276977,-0.2426496679145022,-0.7481825789124187,0.3541244637780107,0.617044844188499,-0.22360664897225443,0.3647998894203845,0.5289635367397633,-0.23753693758616232,-0.75669996510345,0.3558104158600848,0.6075644494637796,-0.2292203570616693
fast_0.5s,4,0.016666666666666666,0.017197310158451568,1.4206484320660908,0.005806521073171979,0.359881803804632,0.5283291928473399,-0.2437175979847501,-0.7424077918128039,0.35373002177758456,0.6218447457630928,-0.22211422139178136,0.36357041164391135,0.5288050109241235,-0.2390849741789029,-0.7531268898046879,0.35529031733945976,0.611134577418095,-0.22744458280045526
fast_0.5s,5,0.020833333333333332,0.01839277769645197,1.5065125857801493,0.005296131973743987,0.3589459706495431,0.5298163844130348,-0.24405866929784947,-0.7363638387307399,0.3536109690840642,0.6263941283166786,-0.22131074475754567,0.36241435093252655,0.5290579176490321,-0.24033157226373958,-0.748936091454395,0.35487048027561086,0.6149495249926354,-0.22591196559947008
fast_0.5s,6,0.025,0.01933499020904389,1.5764456833627267,0.004740550282753041,0.3581233785966874,0.531631658835967,-0.2438669917217438,-0.7301821517672724,0.3537397439977093,0.6307671599995605,-0.22102209865819844,0.3613416626602843,0.5297014210233574,-0.24121890168347193,-0.7442475675515037,0.35458779620613545,0.6189039995788252,-0.22469042338567038
fast_0.5s,7,0.029166666666666667,0.020123851620284936,1.6466787946468853,0.004297114461588537,0.35725780518489575,0.5335696103273252,-0.24333667512437873,-0.7239941630234537,0.3540887848187826,0.6350380089620477,-0.22107416268239252,0.36032074470797687,0.5306685242662038,-0.2417512545381561,-0.739184183742965,0.35446304335929724,0.6229375573831887,-0.2237871351144857
fast_0.5s,8,0.03333333333333333,0.02106414462171358,1.7208056290652505,0.004866118385809585,0.35485200597921485,0.5340292255525515,-0.24372291150733852,-0.7184167229152694,0.35490079612826336,0.6401914892118753,-0.21997710024510997,0.35895350105598417,0.5315086333201113,-0.2422405584327943,-0.7339923593086282,0.35457248155153875,0.6272509709975839,-0.22283365757273926
fast_0.5s,9,0.0375,0.02197755993210702,1.7524498841033542,0.004904480092737748,0.35283689861689455,0.5352387475589905,-0.2431490471588802,-0.7122698767752896,0.3561667610665588,0.6451775529286937,-0.21955233965614024,0.3574241937625712,0.532441385390125,-0.24246490054593478,-0.7285617972709852,0.3549710514302938,0.631732554593512,-0.2220124609780752
fast_0.5s,10,0.041666666666666664,0.021860808903740987,1.7087120471616744,0.004430770050546577,0.3515158669828717,0.5369569407704496,-0.2422848829974971,-0.706600763316166,0.35689544901464465,0.6491921055634898,-0.22015964396070695,0.3559471624047782,0.5335703285872155,-0.24242293133216325,-0.7230715045296904,0.3554521508263815,0.6360975014688979,-0.22155007742193317
fast_0.5s,11,0.04583333333333333,0.020875974070622295,1.6399878260830358,0.004136632047784712,0.35006070364039354,0.5381517129368546,-0.24207621739715307,-0.7020357490171842,0.35697607034316237,0.6526413800628997,-0.22096265033923412,0.3544757640036932,0.5347157066032033,-0.2423362528484107,-0.7178141680600352,0.3558337489262966,0.6402324369629092,-0.22140367511731232
fast_0.5s,12,0.05,0.020148771774069554,1.619856547730508,0.004480978931593323,0.34764349372605935,0.538398717124561,-0.24241770373451405,-0.6979854859265991,0.3573489902528047,0.6565395995806523,-0.22112429034642989,0.35276763804954964,0.5356364047493305,-0.24235325081571732,-0.7128570358935481,0.3562125592579236,0.6443091609450329,-0.22133290979243742
fast_0.5s,13,0.05416666666666667,0.02037483183871676,1.6433585171730483,0.005054223917521685,0.3445912304088464,0.5384614015728642,-0.24230180449963576,-0.6934848891263559,0.3587019869504677,0.6610889396892213,-0.22096199064859118,0.3507234750688939,0.5363425999342823,-0.2423369248051461,-0.7080140388120405,0.3568349161810596,0.64850403648345,-0.2212392297514392
fast_0.5s,14,0.058333333333333334,0.020730360160529235,1.633665606565058,0.005017508034347614,0.34194471072591354,0.539230324837522,-0.2412149062692189,-0.6885505269664411,0.3605152061801706,0.6653828136191222,-0.22150661962460688,0.348528680956482,0.5370646195013361,-0.24205361101689135,-0.7031482054208137,0.3577549886808373,0.6527236707635791,-0.22130525330824075
fast_0.5s,15,0.0625,0.02014194804376825,1.5543172540508121,0.004426729209614383,0.34003117398564797,0.5404870952912307,-0.2398509677590413,-0.6841805154094758,0.3617748416988291,0.668642028563549,-0.22307516624696902,0.34640435237220424,0.5379202802188306,-0.24150565998007867,-0.6984062520368317,0.3587599519353353,0.6567033150228856,-0.2217484792432666
fast_0.5s,16,0.06666666666666667,0.01874426799544051,1.4566195721103508,0.004104488577136476,0.3380231979209715,0.5412011687550567,-0.23915644103312175,-0.6809969440806635,0.36236928620044706,0.6712755523553534,-0.22482967236604004,0.34430903008885183,0.5387405048966044,-0.24091835524333943,-0.6940558004706147,0.3596623508531806,0.660345013812546,-0.22251909098677053
fast_0.5s,17,0.07083333333333333,0.017707795342297786,1.417123775158204,0.004531529457176452,0.33509339324187076,0.540949394605562,-0.23902633514380647,-0.6784068078735629,0.3632383430175661,0.674300025251881,-0.22593195890626525,0.34200506511218626,0.5392926873834155,-0.24044236288102178,-0.6901435867897924,0.36055634889427696,0.6638337053013256,-0.22337147665557194
fast_0.5s,18,0.075,0.017753720240463677,1.429037161699756,0.005137297749270764,0.33156909973889614,0.5404966016651992,-0.2384534028449964,-0.6754408604137506,0.36506931475197746,0.6779203104777398,-0.22669834937464253,0.33939601572187955,0.539593626712103,-0.23994205632220794,-0.6864679406643003,0.3616845903587021,0.6673552932099194,-0.22420233901989725
fast_0.5s,19,0.07916666666666666,0.01799491117557371,1.4118650082014095,0.005046044930836782,0.32849128731833527,0.5407349294047383,-0.23692426670579186,-0.6721109765971477,0.36734194946482396,0.6812327900894257,-0.2281585937278548,0.33666963088086005,0.5398793120922178,-0.2391851529307,-0.6828787634925566,0.36309893013523253,0.6708246066832615,-0.22519057960894395
fast_0.5s,20,0.08333333333333333,0.01734378613206714,1.33114925159152,0.004381140744757548,0.3261872023987889,0.5414477669141113,-0.23513307485765875,-0.6694100541090253,0.36904211374030355,0.6834615143117121,-0.23062853351767784,0.3340490756389516,0.5402714621183529,-0.238174886815413,-0.6795115545294856,0.3645847260365003,0.673983891083337,-0.22655083862398784
fast_0.5s,21,0.0875,0.015978325546790035,1.23985185842236,0.004069564840249855,0.3238292738234342,0.5416065457381003,-0.23402642962403883,-0.6679544558882973,0.3700579355830061,0.6850189563180111,-0.23326902218184417,0.33149407433447475,0.5406055200147072,-0.23714037809098504,-0.6766222725575455,0.3659530284231267,0.6767427060039733,-0.2282310300234613
fast_0.5s,22,0.09166666666666666,0.015069668982335313,1.211601950687132,0.004566381660612894,0.32058981855973984,0.5407902770318729,-0.23349945813371642,-0.667144967244298,0.37132900774002325,0.6869255082899822,-0.2352406414188037,0.32876794558718986,0.5406516743560107,-0.23622688987853852,-0.6742529842380311,0.36729702325235086,0.6792883376616727,-0.22998251558941474
fast_0.5s,23,0.09583333333333333,0.015260375217356782,1.2351660378381244,0.005176924890788753,0.31679575063850274,0.5397661241109245,-0.23254500574946046,-0.6660056839840826,0.37354246749953585,0.6893900116511149,-0.23685841696833607,0.32577484297750986,0.5404302582009691,-0.23530372041975625,-0.6721911906322029,0.3688583843141471,0.681813698860127,-0.23170073061378074
fast_0.5s,24,0.1,0.015649782717202347,1.2353087824592925,0.005037296638332752,0.3134874962725806,0.5394287161414517,-0.23064976838161852,-0.6645414185989857,0.37617793394892696,0.6915130287311239,-0.2391507373469035,0.3227026269106239,0.540179834818906,-0.2341402324102218,-0.6702809063701379,0.3706874939376565,0.6842367835412981,-0.2335633271631225
fast_0.5s,25,0.10416666666666667,0.01529997113470883,1.188343573062888,0.004341153460833953,0.3109916556304556,0.5395640655657571,-0.2285079542780183,-0.6637376540225279,0.3782211718644631,0.6925229636251965,-0.2424320160861336,0.31977494281140356,0.5400259277402916,-0.23273516233652122,-0.6686450587171634,0.3725709134193581,0.6863083926273726,-0.235781343611761
fast_0.5s,26,0.10833333333333334,0.014491219722387982,1.1442563424501249,0.004068046495293402,0.30847992496365717,0.5391463356486778,-0.2270662181022997,-0.6642030460690821,0.37956022563393466,0.6928367853904104,-0.2458616119004753,0.31695122245001384,0.5398061329184674,-0.23132099004637383,-0.6675345260976931,0.37431824147300224,0.6879405549494664,-0.23830225203660163
fast_0.5s,27,0.1125,0.014192734606434991,1.1562506699775632,0.004597983027502649,0.30512381933690147,0.5377573491168333,-0.22621973670704582,-0.6653304472146472,0.38113461369870877,0.6934794894430838,-0.24859854720713365,0.31399431239537384,0.5392939100308427,-0.23004279387072904,-0.6669835401369919,0.3760223345294289,0.689325226455513,-0.24087551234352078
fast_0.5s,28,0.11666666666666667,0.014749598022636307,1.2056864247334655,0.005177022777590973,0.30124939866368394,0.5361671296775241,-0.22496140732145808,-0.6661358666530998,0.3836313998975036,0.6946645909550572,-0.25095622844227633,0.31080802125995965,0.5385121871896373,-0.22876941205280654,-0.666771657336334,0.3779246008714476,0.6906600020471051,-0.24339483545659843
fast_0.5s,29,0.12083333333333333,0.015411705171155239,1.2391055273924783,0.004995470113299653,0.29789620004853934,0.5352731827724275,-0.22277798424067138,-0.6666159521581327,0.38653012269831155,0.6954973582098625,-0.25396137134232666,0.3075800540109491,0.537702643572463,-0.2272743243535737,-0.6667327141732401,0.38007598132816356,0.6918693968531042,-0.2460371933579947
fast_0.5s,30,0.125,0.015631531606420855,1.2503135827778593,0.004313246735627015,0.29538991622795613,0.5348643790536738,-0.22036374440609482,-0.6677480214520176,0.3888164518360286,0.695210894881413,-0.257926671781231,0.3045325734197599,0.5369931082750047,-0.225549391368109,-0.6669865097615478,0.38226109895512983,0.6927048299537898,-0.24901032362438985
fast_0.5s,31,0.12916666666666665,0.01571875096982125,1.2724029810370285,0.004102119080236031,0.2929013335955099,0.5339176878167955,-0.21866542507696413,-0.6701326423021406,0.390378315617301,0.6942268246818576,-0.262009735792178,0.3016248173468186,0.5362243164710038,-0.22383161440686503,-0.6677730081527856,0.38429040312067264,0.6930853975801006,-0.25226106882499316
fast_0.5s,32,0.13333333333333333,0.01615875476675848,1.3237733975308614,0.004626699413303344,0.2896010694800681,0.5320176522515079,-0.21757830269688663,-0.6731547323174979,0.39215508971398466,0.6935747158152221,-0.2653678092505241,0.29861881219749176,0.5351726213258919,-0.222265011859653,-0.6691184775930172,0.38625657476900066,0.6932076560689997,-0.2555368359699417
fast_0.5s,33,0.1375,0.01695745916084704,1.3868963101603937,0.005139745891180394,0.285814311431163,0.5299368991007314,-0.21609539378467757,-0.6758225914151704,0.394833663778491,0.6934725393724219,-0.2683125100656165,0.29541762954640205,0.5338636643057908,-0.22071981846230335,-0.6707945386149349,0.38840084702137323,0.6932738164258471,-0.258729975088247
fast_0.5s,34,0.14166666666666666,0.017725565913188638,1.441324989463238,0.004925998684893374,0.28257976082089586,0.5285753899040733,-0.21370359386665358,-0.6781254509318085,0.39789336710410456,0.6930298706945331,-0.2718687659306364,0.29220820150449717,0.5325416716826875,-0.21896854398511592,-0.6726272383919638,0.3907739770420561,0.693212889131887,-0.2620154327732429
fast_0.5s,35,0.14583333333333334,0.01835653588119193,1.4942108904886322,0.004302648770214487,0.28022232064908925,0.5277242779736486,-0.21109734506554861,-0.6810335656873062,0.400319622672081,0.6914839432159313,-0.27634749751162063,0.28921179392838997,0.5313373621907229,-0.2170039360699835,-0.6747287836522526,0.3931603884495623,0.6927807215620926,-0.26559933303467886
