case,frame,timestamp_s,command_rad,feedback_rad,predicted_force_n,measured_force_n
balanced,50,1.6666666666666667,0.650006603056483,0.6500713560525957,8.000413027316384,7.972527787756943
balanced,51,1.7,0.6500007987252457,0.6500788056451579,8.000580433123714,8.001576112903157
balanced,52,1.7333333333333334,0.6499950841728867,0.6500688015030913,8.000571455235903,8.0302753633568
balanced,53,1.7666666666666666,0.6499906964755708,0.6500479397815324,8.00043876973158,8.054854447122374
balanced,54,1.8,0.6499882690116502,0.6500230130722935,8.000242746392061,8.072073324754275
balanced,55,1.8333333333333333,0.649987882112381,0.6499997393372268,8.000038689926921,8.079653520848138
balanced,56,1.8666666666666667,0.6499891990762526,0.6499820159504061,7.999868303612846,8.076586370461946
balanced,57,1.9,0.6499916408930537,0.6499716965370446,7.999755818319893,8.063275308923311
balanced,58,1.9333333333333333,0.6499945581875806,0.6499687944330552,7.999708270547323,8.041490461691293
balanced,59,1.9666666666666666,0.6499973702079787,0.6499719646418287,7.999718797960186,8.0141392542619
balanced,60,2.0,0.6499996544969932,0.6499791045577242,7.999771571098547,7.98488212972916
balanced,61,2.033333333333333,0.6500011840467637,0.6499879340085603,7.999847045022958,7.957644107141016
balanced,62,2.066666666666667,0.6500019190411418,0.6499964553409935,7.999926500562183,7.936087728637451
balanced,63,2.1,0.6500019666195199,0.6500032418771828,7.9999952421621865,7.923118786089832
balanced,64,2.1333333333333333,0.6500015243476297,0.650007547566472,8.000044227189019,7.9204922172258385
balanced,65,2.1666666666666665,0.6500008219127785,0.6500092648175239,8.00007024348512,7.928572233042072
balanced,66,2.2,0.6500000720780148,0.6500087778551275,8.000074983476368,7.946279905610825
balanced,67,2.2333333333333334,0.6499994373657184,0.6500067654326043,8.000063471229641,7.971235975357113
balanced,68,2.2666666666666666,0.6499990144027769,0.6500040017999196,8.000042296294156,8.00008003599839
balanced,69,2.3,0.6499988341596279,0.6500011923544414,8.00001802431489,8.028923180383801
balanced,70,2.3333333333333335,0.6499988739029219,0.6499988646102428,7.999996025670594,8.05387294369658
balanced,71,2.3666666666666667,0.6499990756554487,0.6499973197323248,7.999979824747326,8.071559457954901
balanced,72,2.4,0.6499993661400559,0.6499966375687322,7.99997095153927,8.079591485478247
balanced,73,2.433333333333333,0.6499996742272833,0.6499967202960284,7.999969191277257,8.076880457374394
balanced,74,2.466666666666667,0.6499999433960724,0.6499973567085977,7.999973083121096,8.063788512354373
balanced,75,2.5,0.6500001382673077,0.6499982901497127,7.9999805128764745,8.042080376024442
balanced,76,2.533333333333333,0.6500002455851167,0.6499992768680436,7.999989268219102,8.014685498786198
balanced,77,2.566666666666667,0.6500002709247082,0.6500001267667083,7.999997466040847,7.9853025739088395
balanced,78,2.6,0.650000232842296,0.650000723791406,8.000003808241217,7.957899902797932
balanced,79,2.6333333333333333,0.650000156195521,0.6500010276009413,8.0000076646775,7.936179173836405
balanced,80,2.6666666666666665,0.6500000660602194,0.6500010611140953,8.000009013530164,7.9230751708280795
balanced,81,2.7,0.6499999831884749,0.6500008898764283,8.00000828717446,7.920359063424964
balanced,82,2.7333333333333334,0.6499999214271076,0.650000599113937,8.000006176136718,7.928398918970336
balanced,83,2.7666666666666666,0.6499998870517791,0.6500002732242546,8.000003437532847,7.946109812993368
balanced,84,2.8,0.6499998796373561,0.6499999807736287,8.00000074144231,7.971100282177603
balanced,85,2.8333333333333335,0.6499998939066659,0.6499997662711499,7.999998573069021,7.999995325422997
balanced,86,2.8666666666666667,0.6499999219687267,0.6499996484350281,7.999997193793919,8.028892301995533
balanced,87,2.9,0.6499999554410041,0.6499996235675409,7.999996652772274,8.053888122842544
balanced,88,2.933333333333333,0.649999987103215,0.6499996720940711,7.9999968337789085,8.071606505189825
balanced,89,2.966666666666667,0.6500000119068655,0.6499997662584145,7.999997519634954,8.079654059271892
balanced,90,3.0,0.6500000273269575,0.6499998772825057,7.999998457990806,8.07694359710394
balanced,91,3.033333333333333,0.6500000331646044,0.6499999808376656,7.999999416235299,8.063840994935731
balanced,92,3.066666666666667,0.6500000309799921,0.650000060280793,8.000000218461231,8.04211577864605
balanced,93,3.1,0.6500000233549363,0.6500001076554656,8.00000076250558,8.014702114534636
balanced,94,3.1333333333333333,0.6500000131629456,0.6500001228615893,8.000001019199072,7.98530249580646
balanced,95,3.1666666666666665,0.6500000029768023,0.6500001116224917,8.000001018614341,7.9578876594196455
balanced,96,3.2,0.6499999946848241,0.6500000829311252,8.000000829197823,7.936160280440086
balanced,97,3.2333333333333334,0.6499999893306554,0.6500000465729114,8.000000535416866,7.923054880004402
balanced,98,3.2666666666666666,0.6499999871471629,0.6500000111526913,8.000000218349246,7.920341488950225
balanced,99,3.3,0.6499999877276318,0.6499999828504309,7.999999941953112,7.928386593700214
balanced,100,3.3333333333333335,0.6499999902674977,0.6499999649399658,7.99999974601342,7.946103647307592
balanced,101,3.3666666666666667,0.649999993814554,0.6499999579582755,7.999999645294374,7.971099825870537
balanced,102,3.4,0.6499999974802607,0.6499999603246833,7.999999633429332,7.9999992064936665
balanced,103,3.433333333333333,0.650000000584184,0.6499999691805508,7.999999689607674,8.028898716905987
balanced,104,3.466666666666667,0.6500000027229821,0.6499999812401783,7.999999786120191,8.053895276295291
balanced,105,3.5,0.6500000037712212,0.6499999934963128,7.999999895176082,8.071612933234661
balanced,106,3.533333333333333,0.650000003831711,0.6500000036908559,7.999999993951034,8.07965880792072
balanced,107,3.566666666666667,0.6500000031575379,0.650000010527148,8.000000067417302,8.076946261996785
balanced,108,3.6,0.6500000020672912,0.6500000136530524,8.000000109024679,8.063841651243466
balanced,109,3.6333333333333333,0.6500000008705777,0.650000013477822,8.000000119671352,8.042114842586628
balanced,110,3.6666666666666665,0.6499999998146,0.6500000108992854,8.000000105597776,8.014700179411033
balanced,111,3.7,0.649999999055944,0.650000007014079,8.00000007586561,7.985300178856255
balanced,112,3.7333333333333334,0.6499999986560872,0.6500000028677001,8.000000039985679,7.957885484323814
balanced,113,3.7666666666666666,0.649999998595242,0.64999999927912,8.000000006084505,7.936158607399982
balanced,114,3.8,0.6499999987972432,0.6499999967521477,7.999999979799878,7.923053883589128
balanced,115,3.8333333333333335,0.6499999991580995,0.6499999954668779,7.999999963914375,7.920341175233956
balanced,116,3.8666666666666667,0.6499999995720975,0.649999995331834,7.999999958600194,7.9283868433282745
balanced,117,3.9,0.6499999999513847,0.6499999960715231,7.999999962071288,7.946104269938739
balanced,118,3.933333333333333,0.650000000237199,0.6499999973243334,7.999999971418572,7.971100613191696
balanced,119,3.966666666666667,0.6500000004029038,0.6499999987303872,7.999999983429514,7.999999974607743
balanced,120,4.0,0.6500000004504223,0.64999999999611,7.999999995248165,8.028899333217172
over_regularized,0,0.0,0.45,0.3,2.8000000000000003,0.9999999999999998
over_regularized,1,0.03333333333333333,0.4561514195583596,0.32810725552050474,2.873817034700315,1.591044443705067
over_regularized,2,0.06666666666666667,0.46194951686254215,0.3713117963160147,3.1682522465145437,2.480131577812018
over_regularized,3,0.1,0.46725643101134506,0.4179609183021209,3.5775715426642583,3.430831429350823
over_regularized,4,0.13333333333333333,0.4720465360761482,0.4594177324519981,4.008245779330746,4.268013383143565
over_regularized,5,0.16666666666666666,0.476376307023471,0.49066090949677965,4.391857543897636,4.890164241389419
over_regularized,6,0.2,0.4803489375909916,0.5100501149441893,4.689474527066137,5.264843677066205
over_regularized,7,0.23333333333333334,0.48408168029133214,0.5185604564109135,4.8893810830495,5.4133237012484585
over_regularized,8,0.26666666666666666,0.4876808950214781,0.5187891675581877,5.000654391545045,5.39048331258908
over_regularized,9,0.3,0.4912268523392346,0.5139834743989226,5.045035568536317,5.264969526553125
over_regularized,10,0.3333333333333333,0.49476795246944494,0.5072568091033163,5.04908322482472,5.103021609036137
over_regularized,11,0.36666666666666664,0.49832244390975267,0.5010744909674626,5.037923799743562,4.957648441166834
over_regularized,12,0.4,0.5018849850122881,0.49701640356315063,5.031215747887158,4.863382019809187
over_regularized,13,0.43333333333333335,0.5054353583774466,0.49577231599479177,5.041355529034564,4.835787585792232
over_regularized,14,0.4666666666666667,0.5089471058200873,0.49729779861686096,5.073543797799381,4.874342909028814
over_regularized,15,0.5,0.5123945652142798,0.5010525447874034,5.127117171506246,4.967155244256342
over_regularized,16,0.5333333333333333,0.5157575520350166,0.5062526734879426,5.197510982719426,5.09615413646388
over_regularized,17,0.5666666666666667,0.5190235867207535,0.5120875253862153,5.278304428552583,5.241750507724305
over_regularized,18,0.6,0.5221880387194853,0.5178733170770293,5.362956667723545,5.386365674835559
over_regularized,19,0.6333333333333333,0.5252528143489213,0.5231359649357235,5.446020308803291,5.516614950206193
over_regularized,20,0.6666666666666666,0.5282242794612957,0.5276304620942385,5.523779073021336,5.624222305193174
over_regularized,21,0.7,0.5311110282188397,0.5313132220644569,5.594376035379984,5.705923175392741
over_regularized,22,0.7333333333333333,0.5339219452750601,0.534287069022114,5.657569119816376,5.762687431896105
over_regularized,23,0.7666666666666667,0.5366648160611669,0.5367372794203503,5.714274344910915,5.7985869665894265
over_regularized,24,0.8,0.5393455620847116,0.5388729133707361,5.766044980379342,5.819572840444909
over_regularized,25,0.8333333333333334,0.5419680423071298,0.5408822676655493,5.814599814651446,5.83234531473631
over_regularized,26,0.8666666666666667,0.544534278921077,0.5429059906120172,5.861469488377318,5.8434198508150175
over_regularized,27,0.9,0.5470449343564685,0.5450271320896166,5.907787137173759,5.858428068762144
over_regularized,28,0.9333333333333333,0.5494998756786359,0.5472746021404077,5.954215564860563,5.8816506646257345
over_regularized,29,0.9666666666666667,0.5518986982433832,0.5496352190734812,6.00098119604386,5.915758330015799
over_regularized,30,1.0,0.5542411278985389,0.5520695021764817,6.047975287370316,5.96173130942603
over_regularized,31,1.0333333333333334,0.5565272680181829,0.5545272125380282,6.094883233630048,6.018931187452159
over_regularized,32,1.0666666666666667,0.5587576959560507,0.5569599425991238,6.141310051776834,6.085303200490753
over_regularized,33,1.1,0.560933438985705,0.5593294283902535,6.186880808621451,6.157689234510097
over_regularized,34,1.1333333333333333,0.5630558719175459,0.5616114385631342,6.231305890132578,6.232228771262685
over_regularized,35,1.1666666666666667,0.5651265793644912,0.5637959308249374,6.274410460878968,6.30481794979372
over_regularized,36,1.2,0.5671472184824248,0.5658846173413113,6.316134068388596,6.371587998317952
over_regularized,37,1.2333333333333334,0.5691194066994758,0.5678871862569153,6.3565098191242,6.42935678844671
over_regularized,38,1.2666666666666666,0.5710446467975251,0.5698172760168356,6.395633251625624,6.476004254440316
over_regularized,39,1.3,0.5729242911551297,0.5716889997784744,6.4336297019962405,6.510726047023314
over_regularized,40,1.3333333333333333,0.5747595393900398,0.5735144690664705,6.470626470908273,6.534130759511829
over_regularized,41,1.3666666666666667,0.5765514594706246,0.5753024464550557,6.506733266179259,6.5481635021313025
over_regularized,42,1.4,0.5783010212782492,0.5770580145474684,6.542031826979436,6.555860252374694
over_regularized,43,1.4333333333333333,0.5800091328259006,0.5787830021404269,6.576573710290555,6.560960081383213
over_regularized,44,1.4666666666666666,0.5816766719295667,0.5804768542656839,6.610384080278216,6.567422512283489
over_regularized,45,1.5,0.5833045091961909,0.5821376515983498,6.643468944479762,6.578911653784578
over_regularized,46,1.5333333333333334,0.5848935210379009,0.5837630502836819,6.67582346524161,6.598314954219813
over_regularized,47,1.5666666666666667,0.5864445936072334,0.585350999187947,6.707439525556257,6.627361249655337
over_regularized,48,1.6,0.5879586198886328,0.5869001761689707,6.73831143216717,6.6663904600710095
over_regularized,49,1.6333333333333333,0.5894364927024949,0.5884101534921012,6.768439321781704,6.714307418350301
over_regularized,50,1.6666666666666667,0.5908790962430704,0.5898813477670044,6.797830382853655,6.768727622045116
over_regularized,51,1.7,0.5922872982102793,0.591314830953728,6.826498360659386,6.8262966190745615
over_regularized,52,1.7333333333333334,0.5936619438418016,0.5927120798405534,6.854461973731444,6.88314093010604
over_regularized,53,1.7666666666666666,0.5950038524007613,0.5940747281444321,6.881742867533562,6.935390214380366
over_regularized,54,1.8,0.5963138160593205,0.5954043648157494,6.908363617867304,6.9797003596233935
over_regularized,55,1.8333333333333333,0.5975926007069099,0.5967024002126542,6.934346127008914,7.013706738356687
over_regularized,56,1.8666666666666667,0.5988409480134743,0.597970002886697,6.959710577862925,7.0363461091877655
over_regularized,57,1.9,0.600059578061674,0.5992080962365419,6.984474959833664,7.048003302913258
over_regularized,58,1.9333333333333333,0.6012491919733864,0.6004173969470685,7.008655073572973,7.050462511971559
over_regularized,59,1.9666666666666666,0.6024104741351484,0.601598475324081,7.032264865198329,7.046669467906945
over_regularized,60,2.0,0.6035440938210146,0.6027518199498975,7.055316928444823,7.040336437572623
over_regularized,61,2.033333333333333,0.6046507061804963,0.6038778938169604,7.077823033765136,7.0354433033090205
over_regularized,62,2.066666666666667,0.6057309526812437,0.6049771746421343,7.099794582710608,7.035702114660268
over_regularized,63,2.1,0.6067854611639188,0.6060501771771737,7.1212429311041,7.044057492089648
over_regularized,64,2.1333333333333333,0.6078148456851518,0.6070974592324365,7.142179565639211,7.062290450545127
over_regularized,65,2.1666666666666665,0.608819706305718,0.6081196155032059,7.162616149528109,7.090779246755714
over_regularized,66,2.2,0.6098006289401491,0.6091172641859789,7.182564471307436,7.128449632227853
over_regularized,67,2.2333333333333334,0.6107581853351377,0.610091031097113,7.202036337509484,7.172921288647289
over_regularized,68,2.2666666666666666,0.6116929331985463,0.6110415349749423,7.2210434471594604,7.220830699498846
over_regularized,69,2.3,0.6126054164656811,0.6119693762801992,7.239597277387712,7.268286858898956
over_regularized,70,2.3333333333333335,0.6134961656677752,0.6128751304575376,7.257708998254897,7.311398260642476
over_regularized,71,2.3666666666666667,0.6143656983590131,0.6137593455203932,7.275389423968458,7.346799973716269
over_regularized,72,2.4,0.6152145195603482,0.614622543090327,7.292648998887325,7.372109595910144
over_regularized,73,2.433333333333333,0.6160431221871856,0.6154652216753166,7.3094978109688435,7.386250484960158
over_regularized,74,2.466666666666667,0.616851987439967,0.6162878609507465,7.325945622682137,7.389598597197349
over_regularized,75,2.5,0.6176415851486987,0.6170909260136702,7.342001909390357,7.383933093303593
over_regularized,76,2.533333333333333,0.618412374072326,0.6178748709070164,7.357675896977273,7.3721973795656535
over_regularized,77,2.566666666666667,0.6191648021605072,0.6186401410601202,7.3729765931822175,7.358102859777079
over_regularized,78,2.6,0.6198993067885745,0.6193871745953525,7.387912809943856,7.345628918876862
over_regularized,79,2.6333333333333333,0.6206163149767933,0.6201164026679699,7.40249317648434,7.338486675176978
over_regularized,80,2.6666666666666665,0.6213162436032934,0.6208282491257079,7.41672614458328,7.339618931060333
over_regularized,81,2.7,0.6219994996171989,0.6215231298054381,7.43061998841205,7.35080386200516
over_regularized,82,2.7333333333333334,0.6226664802553892,0.6222014517486458,7.444182801508175,7.372415971664512
over_regularized,83,2.7666666666666666,0.6233175732636063,0.6228636125427199,7.457422493152442,7.403376599362674
over_regularized,84,2.8,0.6239531571206588,0.6235099999067194,7.470346785789665,7.441300664839416
over_regularized,85,2.8333333333333335,0.6245736012633618,0.6241409915584346,7.482963214414097,7.482819831168692
over_regularized,86,2.8666666666666667,0.6251792663095433,0.6247569553368005,7.495279128181997,7.524038440030982
over_regularized,87,2.9,0.6257705042767252,0.6253582495152759,7.507301694015107,7.5610606417972415
over_regularized,88,2.933333333333333,0.6263476587947344,0.6259452232269416,7.51903790165902,7.590517527847236
over_regularized,89,2.966666666666667,0.6269110653112735,0.626518216926054,7.5304945695508145,7.610023072624683
over_regularized,90,3.0,0.6274610512902045,0.6270775628269976,7.541678350890886,7.618497307993777
over_regularized,91,3.033333333333333,0.627997936402864,0.6276235852832951,7.552595739450349,7.61631308384832
over_regularized,92,3.066666666666667,0.6285220327130762,0.6281566010909381,7.563253074823275,7.60524659484895
over_regularized,93,3.1,0.6290336448566671,0.6286769197179665,7.57365654700751,7.5882383557846556
over_regularized,94,3.1333333333333333,0.6295330702162606,0.6291848434740387,7.583812200338858,7.568996908055448
over_regularized,95,3.1666666666666665,0.6300205990919853,0.6296806676393982,7.593725936896132,7.551498779757776
over_regularized,96,3.2,0.6304965148685401,0.6301646805730883,7.603403519537666,7.539452233279347
over_regularized,97,3.2333333333333334,0.6309610941788628,0.6306371638170369,7.61285057473106,7.535797224886913
over_regularized,98,3.2666666666666666,0.6314146070644906,0.6310983922074637,7.622072595310183,7.54230911004567
over_regularized,99,3.3,0.6318573171325896,0.6315486339994765,7.631074943250785,7.5593596166811245
over_regularized,100,3.3333333333333335,0.6322894817095768,0.6319881510058633,7.639862852510733,7.58586736862554
over_regularized,101,3.3666666666666667,0.6327113519912465,0.6324171987475753,7.6484414319418645,7.619444641656533
over_regularized,102,3.4,0.6331231731893432,0.6328360266114577,7.656815668252721,7.656720532229153
over_regularized,103,3.433333333333333,0.6335251846745595,0.633244878010256,7.664990428986376,7.6937968935000915
over_regularized,104,3.466666666666667,0.6339176201159908,0.6336439905404712,7.672970465473938,7.7267754623011475
over_regularized,105,3.5,0.6343007076171159,0.6340335961348135,7.68076041572916,7.752284986004675
over_regularized,106,3.533333333333333,0.6346746698484046,0.6344139212074127,7.688364807259362,7.767937158251857
over_regularized,107,3.566666666666667,0.6350397241766693,0.6347851867912463,7.695788059779334,7.772649787278752
over_regularized,108,3.6,0.6353960827912789,0.635147608668259,7.703034487825318,7.7667935515476
over_regularized,109,3.6333333333333333,0.6357439528273497,0.6355013974932641,7.71010830327427,7.75214252289547
over_regularized,110,3.6666666666666665,0.6360835364860158,0.6358467589129628,7.717013617778302,7.731635139684582
over_regularized,111,3.7,0.6364150311518645,0.6361838936813603,7.723754445126076,7.708977912201881
over_regularized,112,3.7333333333333334,0.6367386295076138,0.6365129977725962,7.7303347035422485,7.688145382421736
over_regularized,113,3.7666666666666666,0.6370545196460932,0.636834262491866,7.736758217933887,7.6728438716549014
over_regularized,114,3.8,0.6373628851795853,0.637147874584759,7.743028722089952,7.666011440241354
over_regularized,115,3.8333333333333335,0.6376639053465808,0.6374540163450542,7.749149860837042,7.66942159279748
over_regularized,116,3.8666666666666667,0.637957755115998,0.6377528657208248,7.755125192152409,7.6834442511080905
over_regularized,117,3.9,0.6382446052889177,0.6380445964186056,7.760958189233611,7.706996276880386
over_regularized,118,3.933333333333333,0.6385246225978894,0.6383293780053676,7.766652242523517,7.737688226812379
over_regularized,119,3.966666666666667,0.6387979698038623,0.6386073760080948,7.772210661689288,7.772147520161896
over_regularized,120,4.0,0.6390648057907972,0.6388787520108358,7.777636677554325,7.806474373511688
